9.067553134763306488e-01
9.015040390625086442e-01
8.950453457033773486e-01
8.880659384769860054e-01
8.803307255856149816e-01
8.719840615237302028e-01
8.634906396480134250e-01
8.546788242188954055e-01
8.452685429684373419e-01
8.353366025387947147e-01
8.257253896483495170e-01
8.149818564451913883e-01
8.043387802733300562e-01
7.932133671876668846e-01
7.820515791016833251e-01
7.698603886720432055e-01
7.580991630858990860e-01
7.454955078126749290e-01
7.329932539061559948e-01
7.194109414065178454e-01
7.055889130857383451e-01
6.909983300780513371e-01
6.764252958982440722e-01
6.612254648434742199e-01
6.449242578123669523e-01
6.282343144533256707e-01
6.106789208981338035e-01
5.922319345702106164e-01
5.730531083981548202e-01
5.529045468750015679e-01
5.316474130857057334e-01
5.091178662110813491e-01
4.857857236329038431e-01
4.606807636718900367e-01
4.351511923828191852e-01
4.077321992188872035e-01
3.789401318359506554e-01
3.486801943358261435e-01
3.160373105469998500e-01
2.834425664061297478e-01
2.479498701171456432e-01
2.105620781250266693e-01
1.706409492187977162e-01
1.279406806640978611e-01
8.092435937498125564e-02
2.495654296874677200e-02
2.811181640625318444e-05
6.752929687499840682e-07
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
