1.000000000000000000e+03
1.960784313725489980e+01
9.900990099009900902e+00
6.622516556291389911e+00
4.975124378109452294e+00
3.984063745019920333e+00
3.322259136212624142e+00
2.849002849002848947e+00
2.493765586034912385e+00
2.217294900221729481e+00
1.996007984031936022e+00
1.814882032667876510e+00
1.663893510815307675e+00
1.536098310291858615e+00
1.426533523537802939e+00
1.331557922769640578e+00
1.248439450686641639e+00
1.175088131609870690e+00
1.109877913429522689e+00
1.051524710830704423e+00
9.990009990009991458e-01
9.514747859181732492e-01
9.600000000000000755e-01
9.100000000000000311e-01
8.600000000000000977e-01
8.100000000000000533e-01
7.600000000000000089e-01
7.100000000000000755e-01
6.600000000000000311e-01
6.100000000000000977e-01
5.600000000000000533e-01
5.100000000000000089e-01
4.600000000000000200e-01
4.100000000000000311e-01
3.600000000000000422e-01
3.100000000000000533e-01
2.600000000000000089e-01
2.100000000000000200e-01
1.600000000000000311e-01
1.100000000000000006e-01
6.000000000000000472e-02
1.000000000000000021e-02
